Id,MedianRepairCost,RepairCostStdDev,MedianDowntime,RedTagged,PGA,LossRatio,Latitude,Longitude
11,6240.457984,10781.98438,6.722514024,0,0.1630479103,0.02546028874,61.21727742,-149.9072312
12,5925.711423,11024.59544,6.423538949,0,0.1630479103,0.02548472101,61.21727742,-149.9072312
13,78429.2955,48983.81551,53.67414521,0,0.1630479103,0.1483177094,61.21727742,-149.9072312
